MSOA11CD,express_coverage,superstore_coverage,extra_coverage,total_coverage,overlap_index,unique_types
E02000404,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000405,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000406,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000407,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000408,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000409,100.0,100.0,100.0,100.0,200.0,3.0
E02000410,100.0,100.0,100.0,100.0,200.0,3.0
E02000411,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000412,100.0,100.0,100.0,100.0,200.0,3.0
E02000413,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000414,100.0,100.0,100.0,100.0,200.0,3.0
E02000415,100.0,100.0,100.0,100.0,200.0,3.0
E02000416,100.0,100.0,100.0,100.0,200.0,3.0
E02000417,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000418,100.0,100.0,100.0,100.0,200.0,3.0
E02000419,100.0,100.0,100.0,100.0,200.0,3.0
E02000420,100.0,100.0,100.0,100.0,200.0,3.0
E02000421,100.0,100.0,100.0,100.0,200.0,3.0
E02000422,100.0,100.0,100.0,100.0,200.0,3.0
E02000423,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000424,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000425,100.0,100.0,100.0,100.0,200.0,3.0
E02000426,100.0,100.0,100.0,100.0,200.0,3.0
E02000427,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000428,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000429,100.0,100.0,100.0,100.0,200.0,3.0
E02000430,100.0,100.0,100.0,100.0,200.0,3.0
E02000431,100.0,100.0,100.0,100.0,200.0,3.0
E02000432,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000433,100.00000000000001,100.00000000000001,88.99434946062135,100.00000000000001,188.99434946062138,3.0
E02000434,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0
E02000435,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000436,100.00000000000001,100.00000000000001,62.869890939134436,100.00000000000001,162.86989093913445,2.75
E02000437,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000438,99.99999999999999,99.99999999999999,77.17537073818617,99.99999999999999,177.17537073818616,3.0
E02000439,100.0,100.0,100.0,100.0,200.0,3.0
E02000440,100.0,100.0,100.0,100.0,200.0,3.0
E02000441,100.0,100.0,0.0,100.0,100.0,2.0
E02000442,100.0,100.0,100.0,100.0,200.0,3.0
E02000443,100.0,100.0,100.0,100.0,200.0,3.0
E02000444,100.0,100.0,100.0,100.0,200.0,3.0
E02000445,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000447,100.0,100.0,100.0,100.0,200.0,3.0
E02000448,100.00000000000003,100.00000000000003,47.726920731098,100.00000000000003,147.726920731098,3.0
E02000449,100.0,100.0,100.0,100.0,200.0,3.0
E02000451,100.0,100.0,100.0,100.0,200.0,3.0
E02000452,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E02000453,100.0,100.0,100.0,100.0,200.0,3.0
E02000454,99.99999999999999,99.99999999999999,66.937870788924,99.99999999999999,166.937870788924,3.0
E02000455,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000456,100.0,100.0,100.0,100.0,200.0,3.0
E02000457,100.0,100.0,100.0,100.0,200.0,3.0
E02000459,100.0,100.0,100.0,100.0,200.0,3.0
E02000460,100.0,100.0,100.0,100.0,200.0,3.0
E02000461,100.0,100.0,100.0,100.0,200.0,3.0
E02000462,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E02000463,100.0,100.0,100.0,100.0,200.0,3.0
E02000464,49.43432921623179,0.0,0.0,49.43432921623179,0.0,1.0
E02000465,90.6437125060291,0.0,0.827898203484416,90.6437125060291,0.827898203484416,1.2
E02000466,100.0,12.716022059847012,24.43846410195546,100.0,37.154486161802474,3.0
E02000467,100.00000000000001,0.0,11.480188362661833,100.00000000000001,11.480188362661833,1.5
E02000468,99.99999999999999,57.96755046138839,52.787137395972266,99.99999999999999,110.75468785736065,3.0
E02000469,100.0,0.0,85.08936551593021,100.0,85.08936551593021,2.0
E02000470,99.9460479018967,0.0,11.272652917031166,99.9460479018967,11.272652917031166,1.6
